"Mid","Aid"
"8602","39316"
"8231","39316"
"3683","39316"
"7884","39316"
"5900","63318"
"3332","24322"
"6239","24322"
"3332","52681"
"3118","52681"
"2937","52681"
"6239","52681"
"3332","75341"
"6054","75341"
"3332","17685"
"3332","84421"
"5085","84421"
"9394","84421"
"2430","84421"
"5095","84421"
"6239","84421"
"4280","84421"
"3332","96570"
"5085","96570"
"3332","20817"
"3119","20817"
"8428","20817"
"2937","20817"
"9771","20817"
"9394","20817"
"9270","20817"
"2430","20817"
"5095","20817"
"6239","20817"
"4280","20817"
"8762","20817"
"8347","20817"
"3960","64696"
"8082","64696"
"2738","64696"
"3960","37874"
"3960","94940"
"9673","94940"
"3960","10366"
"6048","10366"
"5431","10366"
"3894","10366"
"8447","10366"
"6655","10366"
"3575","10366"
"2011","10366"
"4185","10366"
"9730","10366"
"4819","10366"
"3960","93515"
"6900","93515"
"3960","13889"
"3960","78874"
"3960","92240"
"5724","91425"
"5724","45168"
"5724","49629"
"5724","60192"
"5724","48957"
"5724","97841"
"5724","86903"
"5724","32661"
"5724","77187"
"1808","47695"
"1969","47695"
"3294","47695"
"6296","47695"
"6828","47695"
"1808","62883"
"9381","62883"
"5163","62883"
"1808","11538"
"5812","11538"
"8294","11538"
"9381","11538"
"5163","11538"
"1808","85003"
"8645","85003"
"1969","85003"
"6472","85003"
"3524","85003"
"1904","85003"
"1808","94407"
"1808","12174"
"4688","12174"
"2796","12174"
"1808","53163"
"1808","45495"
"9391","80759"
"9391","95289"
"5565","95289"
"7597","95289"
"9391","39534"
"2927","39534"
"4703","39534"
"8602","39534"
"9391","40683"
"9391","62232"
"9391","30210"
"9391","19500"
"9391","42229"
"9391","93339"
"5577","21607"
"6826","21607"
"5420","21607"
"5577","15243"
"1923","15243"
"8874","15243"
"5577","14523"
"4051","14523"
"5577","39270"
"1783","39270"
"7296","39270"
"5974","39270"
"8695","39270"
"5188","39270"
"5577","63700"
"5577","97403"
"5304","97403"
"5577","24638"
"7802","24638"
"5769","24638"
"1975","24638"
"8776","24638"
"2738","24638"
"5577","80087"
"5577","58567"
"8645","33758"
"1734","33758"
"8645","10939"
"8645","78539"
"8645","55280"
"5812","55280"
"2245","55280"
"8645","43805"
"8645","43909"
"8645","72016"
"8645","97665"
"8645","15662"
"8645","85513"
"4688","43453"
"9464","43453"
"4688","31850"
"4688","94393"
"9464","94393"
"4688","26915"
"4688","17126"
"4688","51354"
"4688","74321"
"4688","63085"
"3294","63085"
"4688","63111"
"1969","58856"
"5833","58856"
"5970","58856"
"2245","58856"
"5163","58856"
"1969","21243"
"1969","93785"
"1969","95851"
"1969","59794"
"2859","88482"
"9848","88482"
"2313","88482"
"5229","88482"
"3407","88482"
"2859","20727"
"7684","20727"
"2118","20727"
"4607","20727"
"5229","20727"
"2859","65112"
"9296","65112"
"2859","80717"
"2859","16936"
"5552","16936"
"2859","81694"
"5392","81694"
"2859","73820"
"7534","73820"
"2859","23789"
"3321","96876"
"3321","47350"
"4698","47350"
"3321","41978"
"3321","75191"
"3321","70597"
"3321","77603"
"3289","25404"
"3289","45372"
"3082","45372"
"3289","46004"
"3289","40649"
"3289","41794"
"3289","67981"
"3289","50968"
"3289","28602"
"3289","46279"
"9565","64635"
"9565","40898"
"9565","69367"
"9565","93889"
"9565","45218"
"9565","72211"
"9565","93886"
"9565","81979"
"4643","22814"
"2875","22814"
"9229","22814"
"8892","22814"
"2325","22814"
"4643","46814"
"8806","46814"
"9609","46814"
"6722","46814"
"4643","94543"
"4643","58027"
"4643","58576"
"9870","58576"
"6722","58576"
"3236","58576"
"4643","44894"
"4030","44894"
"9510","44894"
"4643","14050"
"4643","66577"
"1621","66577"
"8983","66577"
"4643","55070"
"4643","46739"
"2715","46739"
"3963","46739"
"1989","46739"
"4643","90762"
"9807","90762"
"2286","90762"
"4675","90762"
"4643","20088"
"4589","20088"
"4643","32617"
"4643","10266"
"4643","57301"
"8882","57301"
"8379","57301"
"9516","57301"
"5343","57301"
"6185","75772"
"6185","16951"
"6185","80212"
"6185","36992"
"6185","30374"
"6185","60483"
"6185","62037"
"7737","62037"
"6185","23607"
"6547","97232"
"6547","45689"
"6409","45689"
"9788","45689"
"1887","45689"
"6547","39323"
"1685","39323"
"9788","39323"
"4091","39323"
"6547","33335"
"6547","75442"
"6547","13562"
"6547","18475"
"6547","82191"
"9165","82191"
"3398","82191"
"6006","82191"
"9996","82191"
"6547","27079"
"9019","27079"
"5317","27079"
"4490","27079"
"4714","27079"
"6547","75195"
"9707","75195"
"6547","57510"
"9019","57510"
"1954","88939"
"1647","88939"
"4223","88939"
"1954","73474"
"6279","73474"
"1954","11959"
"3532","11959"
"9953","11959"
"1954","79759"
"4919","79759"
"3402","79759"
"8936","79759"
"7922","79759"
"1954","13934"
"3249","13934"
"1954","12974"
"7999","70166"
"5544","70166"
"7999","59495"
"6270","59495"
"1696","59495"
"5544","59495"
"7999","16524"
"2223","16524"
"6192","16524"
"4851","16524"
"4893","16524"
"7999","15149"
"7394","15149"
"4847","15149"
"1953","15149"
"4733","15149"
"7999","86836"
"8418","86836"
"6688","86836"
"5803","86836"
"9651","86836"
"7701","86836"
"7999","42706"
"2072","42706"
"6708","42706"
"7201","42706"
"8809","42706"
"4733","42706"
"7999","41407"
"6319","41407"
"8624","41407"
"5544","41407"
"7999","94083"
"7999","75820"
"5074","75820"
"2973","75820"
"7999","18663"
"7170","18663"
"7999","48896"
"7999","11921"
"2072","11921"
"9515","11921"
"8787","11921"
"4745","11921"
"3812","11921"
"3659","11921"
"8804","11921"
"7999","99183"
"7170","99183"
"7999","54656"
"3215","54656"
"3795","54656"
"8324","54656"
"7287","54656"
"7999","48805"
"5386","48805"
"6129","48805"
"9292","65973"
"9292","19470"
"9292","14100"
"9292","95062"
"9292","42895"
"9292","35208"
"9292","62133"
"9292","13087"
"9292","47333"
"8057","47333"
"9292","13705"
"9292","39728"
"9292","88415"
"9636","88415"
"9292","33880"
"9292","66756"
"4805","44368"
"4805","80739"
"4805","39817"
"4805","91064"
"4805","52589"
"7716","58081"
"2278","58081"
"7716","94277"
"2958","94277"
"9797","94277"
"8654","94277"
"7716","31583"
"7716","90465"
"3890","90465"
"3918","90465"
"9730","90465"
"7716","83471"
"7716","81539"
"3434","81539"
"9603","81539"
"4207","81539"
"9897","81539"
"7716","72867"
"9891","72867"
"7716","74327"
"7716","31699"
"9706","37776"
"5657","37776"
"2216","37776"
"8524","37776"
"4832","37776"
"1807","37776"
"9706","21683"
"5657","21683"
"5583","21683"
"2216","21683"
"3578","21683"
"7972","21683"
"7132","21683"
"9725","21683"
"5796","21683"
"4626","21683"
"2704","21683"
"6026","21683"
"2293","21683"
"5585","21683"
"7793","21683"
"6018","21683"
"7427","21683"
"8088","21683"
"3953","21683"
"3801","21683"
"9706","32804"
"5657","32804"
"2216","32804"
"9706","64253"
"5657","64253"
"2216","64253"
"9706","43480"
"5657","43480"
"5583","43480"
"2216","43480"
"9706","92199"
"5657","92199"
"2216","92199"
"9706","64230"
"5657","64230"
"2216","64230"
"9706","26683"
"5657","26683"
"2216","26683"
"5796","26683"
"9706","36095"
"5657","36095"
"2216","36095"
"5934","36095"
"2362","36095"
"9789","36095"
"7240","36095"
"9456","36095"
"7763","36095"
"6764","36095"
"7704","36095"
"8200","36095"
"9706","74098"
"5657","74098"
"2216","74098"
"9641","74098"
"5985","82644"
"7417","82644"
"4172","82644"
"5093","82644"
"5985","65921"
"4828","65921"
"9411","65921"
"3176","65921"
"8061","65921"
"5985","72521"
"5985","44340"
"8159","44340"
"7416","44340"
"8356","44340"
"7044","44340"
"8601","44340"
"5985","64912"
"5985","34271"
"5985","81545"
"5985","80761"
"5985","19302"
"7486","20342"
"7486","22032"
"5164","22032"
"7989","22032"
"7287","22032"
"9049","22032"
"9261","22032"
"2383","22032"
"7486","55324"
"7165","55324"
"7486","67141"
"7486","53653"
"7486","44561"
"7486","41383"
"7566","41383"
"1779","41383"
"6748","41383"
"8280","41383"
"3142","41383"
"7486","28651"
"1887","28651"
"6221","28651"
"6417","28651"
"7486","18726"
"3655","18726"
"8324","18726"
"2774","18726"
"1740","18726"
"4311","18726"
"2696","18726"
"7486","51823"
"7486","91317"
"6634","91317"
"7479","91317"
"7486","10730"
"7486","84804"
"7182","84804"
"7486","19769"
"2628","92512"
"2628","64125"
"1538","64125"
"2753","64125"
"2628","25449"
"7469","25449"
"5412","25449"
"2628","46361"
"2628","24382"
"2628","54509"
"2628","28807"
"2628","56370"
"2628","91404"
"2628","39841"
"9686","39841"
"6946","39355"
"2374","39355"
"6946","88780"
"6946","39697"
"6946","98759"
"6946","80467"
"1862","80467"
"4735","80467"
"9034","80467"
"8025","80467"
"2362","80467"
"7599","80467"
"4711","80467"
"2248","80467"
"4767","80467"
"2591","80467"
"6424","80467"
"2276","80467"
"7882","80467"
"9688","80467"
"8843","80467"
"2034","80467"
"6385","80467"
"7072","80467"
"6897","80467"
"8587","80467"
"3221","80467"
"5159","80467"
"5847","80467"
"2989","80467"
"1566","80467"
"6946","24098"
"1934","24098"
"6946","26417"
"6946","92368"
"2029","92368"
"8308","56806"
"4251","56806"
"7970","56806"
"6383","56806"
"9663","56806"
"3501","56806"
"5797","56806"
"8974","56806"
"9248","56806"
"2774","56806"
"5359","56806"
"9673","52286"
"9673","13070"
"3241","13070"
"3398","13070"
"9081","13070"
"9673","85307"
"3320","85307"
"7362","85307"
"8935","85307"
"9673","77459"
"9673","31141"
"9673","52342"
"9673","42027"
"5595","18310"
"8409","18310"
"9047","18310"
"8665","18310"
"7093","18310"
"5595","21196"
"5595","88073"
"5595","39437"
"5595","14797"
"5595","91381"
"5595","97247"
"8960","97247"
"9013","97247"
"9383","97247"
"5148","97247"
"8386","49570"
"2517","49570"
"3286","49570"
"2660","49570"
"8386","13050"
"3286","13050"
"4264","13050"
"8581","13050"
"4420","13050"
"2928","13050"
"9088","13050"
"8386","85425"
"1732","85425"
"3790","85425"
"2022","85425"
"8176","85425"
"8386","24548"
"3286","24548"
"8386","36561"
"1732","36561"
"2009","36561"
"8386","39011"
"2660","39011"
"5332","39011"
"8176","39011"
"8386","38074"
"5583","52776"
"8285","52776"
"5583","83259"
"7077","83259"
"3064","83259"
"5583","75313"
"7770","75313"
"8442","75313"
"5583","54564"
"9097","54564"
"5583","48279"
"3953","48279"
"5583","41810"
"3609","65847"
"4427","65847"
"2950","65847"
"2973","65847"
"3770","65847"
"3609","37321"
"3609","83486"
"3609","21758"
"5146","21758"
"5650","21758"
"3609","69468"
"3609","46951"
"2623","46951"
"4964","46951"
"6351","46951"
"7029","46951"
"2738","46951"
"2671","99779"
"1882","99779"
"9439","99779"
"5328","99779"
"2296","95077"
"2972","95077"
"7226","95077"
"7559","95077"
"5618","95077"
"4557","95077"
"4031","95077"
"2296","19891"
"6673","19891"
"9512","19891"
"4094","19891"
"4173","19891"
"9271","19891"
"7704","19891"
"5013","19891"
"2296","71108"
"2296","35708"
"7580","35708"
"5030","35708"
"9695","35708"
"2296","33858"
"2296","28739"
"8130","28739"
"2296","87677"
"6432","87677"
"9137","87677"
"2296","32142"
"8710","32142"
"4142","32142"
"2296","74371"
"9230","74371"
"5545","74371"
"2296","10933"
"4357","57464"
"6129","57464"
"4357","20231"
"4357","15517"
"4357","36734"
"4357","76185"
"4357","84859"
"4357","66324"
"1743","66324"
"4357","24943"
"5738","24943"
"4357","90170"
"4357","24197"
"3074","24197"
"4116","24197"
"3300","24197"
"1858","24197"
"6010","24197"
"4357","72217"
"4124","72217"
"7701","72217"
"4357","39263"
"5077","39263"
"4357","96460"
"4357","75056"
"5571","96522"
"9214","96522"
"3277","96522"
"5571","35485"
"3153","35485"
"7774","35485"
"8023","35485"
"5571","41107"
"9227","41107"
"5571","86220"
"6407","86220"
"5571","83824"
"4625","83824"
"5571","96361"
"6979","96361"
"2986","96361"
"7566","96361"
"5179","96361"
"5571","19215"
"2991","19215"
"2098","19215"
"6556","45379"
"8951","75085"
"5089","75085"
"6610","75085"
"8951","71482"
"8951","82760"
"7685","82760"
"6105","82760"
"4964","82760"
"6860","82760"
"2746","82760"
"4837","82760"
"9285","82760"
"2578","82760"
"2888","82760"
"5211","82760"
"8951","22215"
"3017","22215"
"6002","22215"
"7061","22215"
"2663","22215"
"8951","60577"
"5431","60577"
"4964","60577"
"5645","60577"
"9116","60577"
"8951","95564"
"2374","95564"
"6887","10494"
"2048","10494"
"6887","78324"
"2048","78324"
"6887","39430"
"6887","61970"
"6887","23602"
"5278","23602"
"5599","23602"
"6887","43833"
"6887","43082"
"6887","80783"
"3326","80783"
"8885","80783"
"6887","51598"
"7329","51598"
"4261","58008"
"9993","58008"
"9127","58008"
"6217","58008"
"5762","58008"
"4786","58008"
"4261","55507"
"4261","99392"
"4261","46713"
"4261","39729"
"4261","97466"
"2764","97466"
"2898","97466"
"4261","43357"
"7949","43357"
"4936","43357"
"2764","76981"
"1997","76981"
"9127","76981"
"6818","76981"
"3052","76981"
"2764","72832"
"5762","72832"
"2764","39866"
"9906","39866"
"6818","39866"
"2551","39866"
"6373","39866"
"2764","79156"
"9906","79156"
"3789","79156"
"2237","79156"
"2482","79156"
"5841","79156"
"2764","50313"
"9906","50313"
"2237","50313"
"9595","50313"
"4786","50313"
"2764","88962"
"9993","88962"
"4786","88962"
"2764","15212"
"4759","15212"
"7779","15212"
"2764","60432"
"2764","28157"
"4759","28157"
"9595","28157"
"2764","43022"
"4958","43022"
"9949","43022"
"2764","43020"
"9311","83968"
"9144","83968"
"9311","52943"
"9162","52943"
"3925","52943"
"8766","52943"
"3087","52943"
"2912","52943"
"9311","92242"
"9311","25191"
"9311","37958"
"9311","68853"
"4223","68853"
"9311","26167"
"9311","83825"
"9311","52999"
"9993","92052"
"9993","10616"
"6786","10616"
"4786","10616"
"9993","48297"
"6073","48297"
"7483","48297"
"9993","50020"
"9993","24105"
"9993","12327"
"2237","12327"
"3764","35535"
"5164","35535"
"7989","35535"
"4602","35535"
"7324","35535"
"3655","10000"
"7162","10000"
"2845","10000"
"3655","48540"
"3655","66958"
"3655","30613"
"9013","30613"
"5899","30613"
"8690","30613"
"2325","30613"
"6363","30613"
"7778","30613"
"1786","30613"
"7914","65676"
"7914","41592"
"7914","75109"
"7914","47868"
"6885","47868"
"7914","14589"
"7914","48827"
"7914","12615"
"7914","26151"
"7914","36886"
"7914","19437"
"6889","71197"
"6889","82833"
"8731","82833"
"4607","82833"
"3407","82833"
"6889","31147"
"6889","51347"
"4038","51347"
"6889","42370"
"6889","61823"
"6889","64067"
"6889","29903"
"8650","42076"
"8622","42076"
"8955","42076"
"4091","42076"
"2492","42076"
"6354","42076"
"8926","42076"
"8650","92754"
"1812","92754"
"5452","92754"
"8650","84635"
"8650","26793"
"8926","26793"
"6957","93537"
"6957","99394"
"6957","61972"
"2373","61972"
"7315","61972"
"6957","40514"
"3158","40514"
"6416","40514"
"6957","69163"
"6957","72194"
"6957","44883"
"6957","88741"
"7228","10028"
"7228","35112"
"7228","90727"
"7228","42808"
"7228","24819"
"7228","79426"
"3259","77333"
"5452","77333"
"6671","77333"
"3259","47303"
"8317","47303"
"4490","47303"
"3259","62778"
"3259","52936"
"3259","99407"
"3259","34836"
"2359","34836"
"3259","20160"
"3259","76727"
"3259","44652"
"3259","30546"
"3259","98898"
"3259","96701"
"3259","44022"
"7203","69186"
"5220","69186"
"4850","69186"
"6437","69186"
"7203","79198"
"4826","79198"
"9297","79198"
"7854","79198"
"7203","66149"
"8082","66149"
"4363","66149"
"9071","66149"
"9177","66149"
"7785","66149"
"7203","91969"
"3488","91969"
"3900","91969"
"7203","12216"
"5249","12216"
"2981","12216"
"7203","49258"
"8349","49258"
"7808","49258"
"7203","76417"
"7203","49838"
"9048","49838"
"6840","49838"
"7203","40749"
"7184","43552"
"3938","43552"
"5811","43552"
"9730","43552"
"7184","17357"
"4778","17357"
"7542","17357"
"8994","17357"
"7184","99964"
"8071","99964"
"7184","52028"
"6163","58686"
"1895","58686"
"9858","58686"
"3061","58686"
"6081","58686"
"2002","58686"
"9426","58686"
"5625","58686"
"6163","61577"
"4557","61577"
"6163","18156"
"5935","18156"
"4947","18156"
"6513","18156"
"6163","38049"
"9342","38049"
"8843","38049"
"6485","38049"
"6163","19936"
"4383","19936"
"4907","19936"
"6770","19936"
"7077","19936"
"7470","19936"
"5169","19936"
"5492","19936"
"8890","19936"
"6914","19936"
"8768","19936"
"3477","19936"
"8681","19936"
"6163","99339"
"6163","70465"
"8048","70465"
"6163","39576"
"7562","39576"
"3983","39576"
"5574","82713"
"3312","82713"
"5023","82713"
"2747","82713"
"6961","82713"
"4195","82713"
"7680","82713"
"5574","30978"
"5574","28319"
"5574","23928"
"6973","85125"
"6973","93612"
"6973","39239"
"6973","96240"
"9730","96240"
"6973","77446"
"6973","53232"
"3945","53232"
"5711","15597"
"9564","15597"
"5711","67348"
"4549","67348"
"5711","64876"
"8405","64876"
"1809","64876"
"5711","61666"
"5364","61666"
"5711","44874"
"5968","44874"
"5711","96529"
"5785","96529"
"6087","96529"
"8036","96529"
"5711","56194"
"4569","76291"
"7970","76291"
"2935","76291"
"4511","76291"
"4569","75909"
"4569","16997"
"9011","16997"
"7287","16997"
"9203","16997"
"4569","43131"
"4569","33256"
"5645","33256"
"4569","13610"
"4569","25779"
"4569","31200"
"4569","54838"
"6852","91758"
"3299","91758"
"2490","91758"
"5721","91758"
"2146","91758"
"6852","86442"
"3299","86442"
"2490","86442"
"9767","86442"
"6852","13566"
"3299","13566"
"6852","84561"
"6852","77169"
"1956","77169"
"6852","92030"
"5213","92030"
"8431","92030"
"9767","92030"
"6852","88241"
"6806","88241"
"6852","82421"
"5213","82421"
"1846","82421"
"8448","82421"
"8938","80073"
"5738","80073"
"1961","46577"
"1961","51591"
"1961","85468"
"1961","10387"
"1961","15103"
"7542","15103"
"4817","15103"
"8655","15103"
"1961","83384"
"1961","62002"
"1961","15197"
"1961","40877"
"7942","71817"
"7942","71768"
"7942","55452"
"1562","55452"
"9191","55452"
"7942","42308"
"3981","42308"
"7942","39583"
"7942","35995"
"7942","56612"
"7942","12707"
"7942","19364"
"5548","63267"
"8156","93623"
"8156","23427"
"8156","68154"
"5918","68154"
"4009","68154"
"8156","27327"
"8156","21428"
"8156","75101"
"4009","75101"
"8156","16755"
"9387","36917"
"5984","36917"
"7865","36917"
"7477","36917"
"3532","16058"
"7808","16058"
"3532","74096"
"3532","31111"
"3532","67745"
"3532","40029"
"3532","85263"
"3532","41775"
"3532","51223"
"3532","77573"
"2230","62327"
"7567","62327"
"7088","62327"
"3305","62327"
"9516","62327"
"6159","62327"
"2227","62327"
"4118","62327"
"8771","62327"
"2230","67095"
"1779","67095"
"5685","67095"
"3326","67095"
"9028","67095"
"6265","67095"
"2230","80080"
"5976","80080"
"2230","70923"
"9897","70923"
"2230","17246"
"2230","74760"
"2230","10451"
"2230","14340"
"9313","14340"
"2230","11753"
"3850","11753"
"2230","77050"
"8538","40423"
"8538","79720"
"5787","79720"
"3120","79720"
"8538","11459"
"4933","11459"
"8403","11459"
"8538","37720"
"9743","37720"
"6303","37720"
"8538","25758"
"8538","32126"
"9692","32126"
"8538","44152"
"8538","99712"
"8538","88457"
"8538","93857"
"4312","27242"
"7516","27242"
"5146","27242"
"6788","27242"
"4312","31190"
"2858","31190"
"3835","31190"
"3809","31190"
"3647","31190"
"6191","31190"
"6119","31190"
"4312","37674"
"2973","37674"
"4312","51108"
"4454","51108"
"6409","51108"
"8283","51108"
"5808","51108"
"4312","66180"
"9959","66180"
"4728","66180"
"3918","66180"
"1740","66180"
"3350","66180"
"4312","94988"
"4072","94988"
"2114","94988"
"4070","94988"
"3809","94988"
"5505","94988"
"4312","95886"
"4454","95886"
"4850","95886"
"9258","95886"
"8314","95886"
"2807","95886"
"4312","76926"
"3918","76926"
"3835","76926"
"8166","76926"
"4312","84098"
"4736","84098"
"6335","84098"
"7542","84098"
"3835","84098"
"3288","84098"
"5074","84098"
